question_id,question_de,question_en,row_count,survey_ids,sample_answer_values,answer_options_en,answer_options_de,n_answer_options,duplicate_count
80394,Treffen folgende Aussagen auf Dich zu?,Do the following statements apply to you?,57,[1975],"['[""Ich fühle mich aktiver / fitter."",""Ich fühle mich motivierter, gesund zu leben.""]', '[""Ich fühle mich aktiver / fitter."",""Ich fühle mich wohler in meinem Körper."",""Ich fühle mich selbstbewusster.""]', '[""Ich fühle mich aktiver / fitter."",""Ich fühle mich wohler in meinem Körper.""]', '[""Ich fühle mich wohler in meinem Körper."",""Ich fühle mich selbstbewusster."",""Ich fühle mich motivierter, gesund zu leben.""]', '[""Ich fühle mich aktiver / fitter.""]']","[""I don't feel any change."", 'I feel more active / fitter.', 'I feel more comfortable in my body.', 'I feel more motivated to live a healthy life.', 'I feel more self-confident.']","['Ich fühle mich aktiver / fitter.', 'Ich fühle mich motivierter, gesund zu leben.', 'Ich fühle mich selbstbewusster.', 'Ich fühle mich wohler in meinem Körper.', 'Ich spüre keine Veränderung.']",5,49
80395,Sind seit der Anwendung des Medikaments folgende Nebenwirkungen neu aufgetreten? (1 / 2),Have the following side effects occurred since using the medication? (1 / 2),27,[1975],"['[""Keine Nebenwirkungen""]']",['No side effects'],['Keine Nebenwirkungen'],1,27
80397,Sind seit der Anwendung des Medikaments folgende Nebenwirkungen neu aufgetreten? (2 / 2),Have the following side effects occurred since using the medication? (2 / 2),28,[1975],"['[""Keine Nebenwirkungen""]', '[""Allgemeine Magen-Darm-Beschwerden (z. B. Verdauungsstörungen, Magenschleimhautentzündung, Bauchschmerzen, Völlegefühl, Blähungen)"",""Hautreaktionen an der Injektionsstelle""]', '[""Schlafstörungen""]', '[""Gelegentliche Übelkeit oder Erbrechen (z. B. kurz nach der Injektion)""]']","['General gastrointestinal complaints (e.g. indigestion, gastritis, abdominal pain, bloating, flatulence)', 'No side effects', 'Occasional nausea or vomiting (e.g. shortly after injection)', 'Skin reactions at the injection site', 'Sleep disturbances']","['Allgemeine Magen-Darm-Beschwerden (z. B. Verdauungsstörungen, Magenschleimhautentzündung, Bauchschmerzen, Völlegefühl, Blähungen)', 'Gelegentliche Übelkeit oder Erbrechen (z. B. kurz nach der Injektion)', 'Hautreaktionen an der Injektionsstelle', 'Keine Nebenwirkungen', 'Schlafstörungen']",5,9
80398,"Bei Magen-Darm-Beschwerden: Verzichte eine Zeit lang auf Nikotin, Kaffee und Alkohol. Wenn Du anhaltende Magenprobleme hast, kannst Du Dir von Deiner/m Ärzt*in einen Magenschutz verschreiben lassen (für maximal 2 Wochen). Achte auf eine gesunde und ausgewogene Ernährung. Bei Hautreaktionen an der Injektionsstelle: Kühle die gereizte/juckende Haut. Such Dir eine andere, nicht gereizte Hautstelle für die nächste Injektion. Beobachte, wie sich die Haut bei den nächsten Injektionen entwickelt. Wenn die Symptome an den anderen Injektionsstellen fortbestehen, konsultiere deine(n) Hausärzt:in oder nutze unsere ""Ask a doctor"" Funktion. Bei allen anderen Nebenwirkungen: Verzichte eine Zeit lang auf Kaffee! Achte auf eine ausgewogene Flüssigkeitszufuhr! Achte auf eine gesunde und ausgewogene Ernährung!","For gastrointestinal complaints: Avoid nicotine, coffee and alcohol for a while. If you have persistent stomach problems, you can ask your doctor to prescribe you stomach protection (for a maximum of 2 weeks). Make sure you eat a healthy and balanced diet. In case of skin reactions at the injection site: Cool the irritated/itchy skin. Find another, non-irritated skin area for the next injection. Observe how the skin develops during the next injections. If the symptoms persist at the other injection sites, consult your GP or use our ""Ask a doctor"" function. For all other side effects: Avoid coffee for a while! Make sure you have a balanced fluid intake! Make sure you eat a healthy and balanced diet!",3,[1975],['Ich vestehe und bestätige.'],['I understand and confirm.'],['Ich vestehe und bestätige.'],1,7
80399,"Deine Gesundheit ist unser wichtigstes Anliegen. Bitte bestätige, dass Du alle Fragen nach bestem Wissen und Gewissen beantwortet hast und dass Du bei nicht aufgeführten oder schwerwiegenden Nebenwirkungen sofort einen Arzt oder eine Ärztin aufsuchen wirst. Für weitere Informationen wende Dich bitte an das GoLighter Ärzteteam unter: arzt@golighter.de","Your health is our most important concern. Please confirm that you have answered all questions to the best of your knowledge and that you will consult a doctor immediately in the event of any unlisted or serious side effects. For further information, please contact the GoLighter Medical Team at: arzt@golighter.de",27,[1975],['Ich vestehe und bestätige.'],['I understand and confirm.'],['Ich vestehe und bestätige.'],1,4
80404,Möchtest Du die Behandlung mit der medizinisch empfohlenen nächsten Dosierung fortsetzen?,Would you like to continue treatment at the next medically recommended dose?,27,[1975],"['Nein, ich möchte auf meiner aktuellen Dosis bleiben', 'Ja!']","['No, I would like to stay on my current dose', 'Yes!']","['Ja!', 'Nein, ich möchte auf meiner aktuellen Dosis bleiben']",2,23
81350,"Bitte trage Deine Größe und Dein Gewicht ein, damit wir Deinen BMI* berechnen und Deine Eignung für Wegovy® prüfen können. * Die Wegovy Behandlung ist ab einem BMI von min. 27 geeignet.",Please enter your height and weight so that we can calculate your BMI* and check your suitability for Wegovy®. The Wegovy treatment is suitable from a BMI of min. 27.,2,[1987],"['{""bmi"":32.52595155709343,""height"":170,""weight"":94}', '{""bmi"":35.20430362722993,""height"":159,""weight"":89}']",[],[],0,19
81352,Wie häufig treibst Du Sport?,How often do you do sports?,2,[1987],"['Selten', 'Einmal pro Woche']","['Once a week', 'Rarely']","['Einmal pro Woche', 'Selten']",2,39
81353,Wie lauten Deine aktuellen Blutdruckwerte?,What are your current blood pressure readings?,2,[1987],['Normal - Zwischen 90/60 - 140/90'],['Normal 90/60 - 140/90'],['Normal - Zwischen 90/60 - 140/90'],1,60
81354,Hast Du in der Vergangenheit Medikamente mit dem Wirkstoff Liraglutid oder Semaglutid gegen Übergewicht verwendet?,Have you used medications with the active ingredient liraglutide or semaglutide for obesity in the past?,2,[1987],['Nein'],['No'],['Nein'],1,25
81356,Aufgrund Deines BMI bist Du für Wegovy geeignet. Wie lange hast Du schon Gewichtsprobleme?,Your BMI makes you suitable for Wegovy. How long have you had weight problems?,2,[1987],['1-5 Jahre'],['1-5 years'],['1-5 Jahre'],1,20
81357,Leidest Du unter weiteren Vorerkrankungen oder nimmst verschreibungspflichtige Medikamente ein?,Are you suffering from other pre-existing conditions or taking prescription medication?,2,[1987],['Nein'],['No'],['Nein'],1,60
81360,Hast Du in der Vergangenheit andere Maßnahmen für eine Gewichtsabnahme ergriffen?,Have you taken other weight loss measures in the past?,2,[1987],"['Nein', 'Sport']","['Exercise', 'No']","['Nein', 'Sport']",2,41
81370,"Vielen Dank für Deine Angaben! Bitte bestätige, dass:  - Du bereits über eine Kombination aus Bewegung, Ernährung und Verhaltensänderung versuchst hast, gegen Dein Übergewicht anzuarbeiten.  - Du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Ist diese Behandlung sicher? Der eingesetzte Wirkstoff Semaglutid wurde in Studien untersucht und in dessen Wirksamkeit belegt. Das Medikament ist grundsätzlich gut verträglich. Wie bei jedem Medikament kann es jedoch auch hier zu unerwünschten Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.   Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome sind kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche. Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.  Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden.   Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald du das Medikament anwendest.","Thank you for your details! Please confirm that:  - You have already tried a combination of exercise, diet and behavioural change to tackle your excess weight.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. Is this treatment safe? The active ingredient semaglutide has been investigated in studies and its efficacy has been proven. The drug is generally well tolerated. However, as with any drug, undesirable side effects may occur, including (initial) gastrointestinal discomfort, fatigue or sleep disturbances.   In addition, hypoglycemia may occur during use. Typical symptoms are cold sweat, cool pale skin, headache, fast heartbeat, nausea or weakness. To prevent such symptoms you should always have a glucose with you and take it at the first symptoms.  An occasional side effect is pancreatitis (symptoms are pain or hardening of the upper abdomen, nausea and fever). In this case, a doctor should be consulted immediately.   In case of side effects or uncertainties, our doctors are there for you. In addition, please inform your family doctor as soon as you start using the medication.",1,[1987],['Ich verstehe und bestätige.'],['I understand and confirm.'],['Ich verstehe und bestätige.'],1,19
81388,"Die medikamentöse Behandlung sollte nicht die erste Wahl im Kampf gegen Übergewicht sein - zuerst solltest Du es mit einer Kombination aus Bewegung, Ernährung und Verhaltensänderungen versuchen. Bitte kontaktiere Deinen Hausarzt, um eine ganzheitliche Behandlung gegen Übergewicht zu starten.","Drug treatment should not be your first choice in the fight against obesity - first you should try a combination of exercise, diet and behavioral changes. Please contact your family doctor to start a holistic treatment against overweight.",2,[1987],['Ich verstehe und bestätige.'],['I understand and confirm.'],['Ich verstehe und bestätige.'],1,13
81396,Trifft eine der folgenden Konditionen auf Dich zu?,Do any of the following conditions apply to you?,2,[1987],"['[""Keine der genannten""]']","['None of the above"".']",['Keine der genannten'],1,30
81402,Nimmst Du aktuell eines der folgenden Medikamente ein?,Are you currently taking any of the following medications?,2,[1987],"['[""Keine der genannten""]']",['None of the above'],['Keine der genannten'],1,47
81404,Trifft eine der folgenden Konditionen auf Dich zu?,Do you suffer from any of the following conditions?,2,[1987],"['[""Keine der genannten""]']",['None of the above'],['Keine der genannten'],1,67
81406,Leidest Du unter einer der folgenden Erkrankungen?,Do you suffer from any of the following conditions?,2,[1987],['Keiner der genannten'],['None of the above'],['Keiner der genannten'],1,67
81408,Ist eine der folgenden Erkrankungen schon einmal bei Dir aufgetreten (in der Vergangenheit oder aktuell)?,Have you ever had any of the following conditions (past or present)?,2,[1987],"['[""Keine der genannten""]']",['None of the above'],['Keine der genannten'],1,25
81411,"Für die Prüfung Deiner Anfrage benötigt das Ärzteteam: - 1 Ganzkörperfoto  - 1 Foto Deines Personalausweises / Reisepasses (Seite mit Geburtsdatum & Foto)  Lade die Fotos jetzt oder später hoch – wir erinnern Dich per E-Mail. Für die Prüfung Deiner Anfrage benötigt das Ärzteteam: - 1 Ganzkörperfoto. - 1 Foto Deines Personalausweises / Reisepasses (Seite mit Geburtsdatum & Foto). Lade die Fotos jetzt oder später hoch – wir erinnern Dich per E-Mail. Deine Daten werden vertraulich behandelt, entsprechend den gesetzlichen Bestimmungen gespeichert und sind nur Dir und dem behandelnden Arzt zugänglich. Bei Fragen wende Dich bitte an kontakt@golighter.de","To check your enquiry, the Medical Team needs - 1 full body photo. - 1 photo of your identity card / passport (page with date of birth & photo). Upload the photos now or later - we will remind you by e-mail. Your data will be treated confidentially, stored in accordance with legal requirements and will only be accessible to you and the Doctor treating you. If you have any questions, please contact kontakt@golighter.de",2,[1987],"['Später hochladen', 'Foto sofort hochladen']","['Upload photo immediately', 'Upload photo later']","['Foto sofort hochladen', 'Später hochladen']",2,16
81413,"Lade bitte 1 Ganzkörperfoto hoch, das folgende Kriterien erfüllt. Tipp: Nutze einen Ganzkörperspiegel, damit alle Körperbereiche sichtbar sind.  Deine Fotos bleiben vertraulich und sind nur Dir und dem behandelnden Arzt zugänglich.",Please upload 1 full-body photo that fulfils the following criteria. Tip: Use a full-length mirror so that all parts of your body are visible.  Your photos will remain confidential and will only be accessible to you and the Doctor treating you.,2,[1987],"['5aMJ7eYHsmNCjWLmc2DEyMXh', 'Ckbad2uf78H2wq98ieKS53aN']",[],[],0,16
81415,Bitte lade jetzt ein Foto der Vorderseite Deines Personalausweises (oder Reisepasses) hoch. Deine Fotos werden vertraulich behandelt und sind nur für Dich und den behandelnden Arzt sichtbar.,Please upload a photo of the front of your identity card (or passport). Your photos will be treated confidentially and will only be visible to you and the Doctor treating you.,2,[1987],"['RXeodTaYNH2fAVDDTrowDVT8', 'tkxiqtshmr3UPnRTdaLyRfDw']",[],[],0,26
81417,"Vielen Dank für Deine Angaben! Bitte bestätige, dass: - Du nach dem Check-out ein Ganzkörperbild von Dir hochlädst zur finalen ärztlichen Bewertung.  - Du bereits über eine Kombination aus Bewegung, Ernährung und Verhaltensänderung versuchst hast, gegen Dein Übergewicht anzuarbeiten.  - Du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Ist diese Behandlung sicher? Der eingesetzte Wirkstoff Semaglutid wurde in Studien untersucht und in dessen Wirksamkeit belegt. Das Medikament ist grundsätzlich gut verträglich. Wie bei jedem Medikament kann es jedoch auch hier zu unerwünschten Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.   Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome sind kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche. Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.  Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden.   Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald du das Medikament anwendest.","Thank you for your details! Please confirm that:  - You will upload a full body photo of yourself after check-out for final medical assessment.  - You have already tried a combination of exercise, diet and behavioural change to tackle your excess weight.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. Is this treatment safe? The active ingredient Semaglutide has been investigated in studies and its efficacy has been proven. The drug is generally well tolerated. However, as with any drug, undesirable side effects may occur, including (initial) gastrointestinal discomfort, fatigue or sleep disturbances.   In addition, hypoglycemia may occur during use. Typical symptoms are cold sweat, cool pale skin, headache, fast heartbeat, nausea or weakness. To prevent such symptoms you should always have a glucose with you and take it at the first symptoms.  An occasional side effect is pancreatitis (symptoms are pain or hardening of the upper abdomen, nausea and fever). In this case, a doctor should be consulted immediately.   In case of side effects or uncertainties, our Doctors are there for you. In addition, please inform your family Doctor as soon as you start using the medication.",1,[1987],['Ich verstehe und bestätige.'],['I understand and confirm.'],['Ich verstehe und bestätige.'],1,12
