question_id,question_en,question_de,clinical_category,answer_type,confidence,duplicate_group_id,canonical_question_id,duplicate_count,row_count
54343,Have you been newly diagnosed with any of the following conditions or medical events by a Doctor in the last few months since you were prescribed PDE-5-Inhibitors (independent of taking the PDE-5-Inhibitor)? Please select which applies.,Wurde bei Dir in den letzten Monaten seit Deiner Verschreibung des PDE-5-Hemmers eine der folgenden Krankheiten oder medizinischen Ereignisse durch einen Arzt neu diagnostiziert (unabhängig von der Einnahme des PDE-5-Hemmers)? Bitte wähle Zutreffende aus.,MEDICAL_CONDITIONS,predefined,high,3,4726,105,83
54345,Are you currently taking any of the following medications? Please select the appropriate ones.,Nimmst Du aktuell eines der folgenden Medikamente ein? Bitte wähle Zutreffende aus.,MEDICATION_HISTORY,predefined,high,4,4728,202,83
54347,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,85
54348,"Have you experienced the following side effects while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Sind folgende Nebenwirkungen während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) aufgetreten?",SIDE_EFFECT_REPORT,predefined,high,5,4730,210,83
54349,"How often did you achieve an erection sufficient for penetration and sexual intercourse while taking the PDE-5 inhibitor ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft hast Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?",TREATMENT_EFFECTIVENESS,predefined,high,36,19643,105,83
54350,"How often could you maintain an erection during sexual intercourse while taking the PDE-5 inhibitor (Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra))?","Wie oft konntest Du während der Einnahme des PDE-5-Hemmers ((Sildenafil (Viagra), Tadalafil (Cialis), Vardenafil (Levitra)) die Erektion während des Geschlechtsakts aufrechterhalten?",TREATMENT_EFFECTIVENESS,predefined,high,37,19644,105,83
54353,Do you have Diabetes?,Hast Du Diabetes?,MEDICAL_CONDITIONS,predefined,high,39,34170,200,83
54354,What are your current blood pressure readings?,Wie lauten Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,12,8802,263,83
54358,"Please confirm that you have answered all questions truthfully. We are not liable for any health consequences resulting from false information. Please also note the following: - If your erection lasts 4 hours or longer, we recommend that you see a Doctor immediately to avoid permanent damage. - Do not take several medicines for erectile dysfunction at the same time.  - Leave at least 24 hours (36 hours for Tadalafil / Cialis) between each dose.  - Do not exceed the dose prescribed by your Doctor.","Bitte bestätige, dass du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. Beachte außerdem folgendes: - Falls Deine Erektion 4 Stunden oder länger andauern sollte, empfehlen wir Dir umgehend einen Arzt aufzusuchen, um dauerhafte Schäden zu vermeiden. - Nimm nicht mehrere Medikamente gegen Erektionsstörung gleichzeitig ein.  - Beachte eine Pause von mindestens 24 Stunden (bei Tadalafil / Cialis von 36 Stunden) zwischen zwei Einnahmen.  - Überschreite nicht die Dir vom Arzt verschriebene Dosis.",TREATMENT_CONFIRMATION,confirmation,high,18,8812,201,83
54359,What are your current blood pressure values?,Wie sind Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,101,54359,16,89
54360,Do any of the following conditions apply to you?,Trifft eine der folgenden Bedingungen auf Dich zu?,MEDICAL_CONDITIONS,predefined,high,54,37198,30,89
54365,Are you currently taking any of the following medications?,Nimmst Du aktuell eines der folgenden Medikamente ein?,MEDICATION_HISTORY,predefined,high,55,37204,47,89
54366,Do any of the following conditions apply to you?,Trifft eine der folgenden Bedingungen auf Dich zu?,MEDICAL_CONDITIONS,predefined,high,54,37198,30,89
54368,Do you have one of the following conditions?,Hast Du eine der folgenden Erkrankungen?,MEDICAL_CONDITIONS,predefined,high,102,54368,4,89
54371,Have you ever had any of the following diseases (past or present)?,Hattest Du jemals eine der folgenden Krankheiten (früher oder jetzt)?,MEDICAL_CONDITIONS,predefined,high,103,54371,4,89
54373,Are you suffering from other pre-existing conditions or taking prescription medication?,Leidest Du unter weiteren Vorerkrankungen oder nimmst verschreibungspflichtige Medikamente ein?,MEDICAL_CONDITIONS,predefined,high,49,37158,60,89
54374,"We need the following documents so that our Medical Team can check your treatment enquiry and give you the best possible advice: A full body photo A  photo of the page of your identity card or passport that shows your date of birth and your photo. You can upload the photos now or later. We will remind you by e-mail. Your data will be treated in strict confidence and stored in accordance with the statutory provisions. They are only accessible to you and your treating Doctor. If you have any questions, please contact us at kontakt@golighter.de","Damit unser Ärzteteam Deine Behandlungs-Anfrage prüfen und Dich optimal beraten kann, benötigen wir folgende Dokumente:  Ein Ganzkörperfoto  Ein Foto der Seite Deines Personalausweises oder Reisepasses, auf der Dein Geburtsdatum und Dein Foto abgebildet sind. Du kannst die Fotos jetzt oder später hochladen. Wir erinnern Dich per E-Mail.Deine Daten werden streng vertraulich behandelt und entsprechend den gesetzlichen Bestimmungen gespeichert. Sie sind nur Dir und Deinem behandelnden Arzt zugänglich. Bei Fragen erreichst Du uns unter kontakt@golighter.de",BODY_PHOTO_UPLOAD,file_upload,high,58,37213,9,89
54379,Please upload a full-body photo now. Make sure that your full-body photo fulfils the following requirements. Tip: Use a full-length mirror so that important areas of your body are not covered or cut off. Your photos will be treated confidentially and will only be visible to you and the Doctor treating you.,"Bitte lade jetzt ein Ganzkörperfoto hoch. Achte darauf, dass Dein Ganzkörperfoto folgende Voraussetzungen erfüllt. Tipp: Nutze einen Ganzkörperspiegel, damit wichtige Körperbereiche nicht verdeckt oder abgeschnitten sind. Deine Fotos werden vertraulich behandelt und sind nur für Dich und den behandelnden Arzt sichtbar.",BODY_PHOTO_UPLOAD,file_upload,high,104,54379,4,89
54380,"Thank you for your details! Please confirm that:  - You have already tried a combination of exercise, diet and behavioural change to tackle your excess weight.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. The active ingredient tirzepatide has been investigated in studies and its effectiveness has been proven. The medication is generally well tolerated.  However, as with any medication, side effects can occur, including (initial) gastrointestinal complaints, tiredness or sleep disorders.  In addition, hypoglycaemia may occur during use. Typical symptoms: cold sweat, cool pale skin, headaches, rapid heartbeat, nausea or weakness. To prevent such symptoms, you should always have a glucose with you and take it at the first symptoms. An occasional side effect is pancreatitis (symptoms include pain or hardening of the upper abdomen, nausea and fever). In this case, a Doctor should be consulted immediately. Our Doctors are there for you in case of side effects or uncertainties. Please also inform your Family Doctor as soon as you start using the medication.","Vielen Dank für Deine Angaben!  Bitte bestätige, dass:  - Du bereits über eine Kombination aus Bewegung, Ernährung und Verhaltensänderung versuchst hast, gegen Dein Übergewicht anzuarbeiten.  - Du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. INFOBOX: Ist diese Behandlung sicher? Der eingesetzte Wirkstoff Tirzepatid wurde in Studien untersucht und in dessen Wirksamkeit belegt. Das Medikament ist grundsätzlich gut verträglich.  Wie bei jedem Medikament kann es jedoch auch hier zu Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.  Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome: kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche.   Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.   Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden. Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald Du das Medikament anwendest.",TREATMENT_CONFIRMATION,confirmation,high,105,54380,3,55
54381,Please upload a photo of the front of your identity card (or passport). Your photos will be treated confidentially and will only be visible to you and the Doctor treating you.,Bitte lade jetzt ein Foto der Vorderseite Deines Personalausweises (oder Reisepasses) hoch. Deine Fotos werden vertraulich behandelt und sind nur für Dich und den behandelnden Arzt sichtbar.,ID_DOCUMENT_UPLOAD,file_upload,high,60,37217,26,89
54382,"Thank you for your details! Please confirm that:  - You will upload a full body photo of yourself after check-out for final medical assessment.  - You have already tried a combination of exercise, diet and behavioural change to tackle your excess weight.  - You have answered all questions truthfully. We accept no liability for any health consequences resulting from incorrect information. Is this treatment safe? The active ingredient Tirzepatide has been investigated in studies and its efficacy has been proven. The drug is generally well tolerated.  However, as with any medication, side effects can occur, including (initial) gastrointestinal complaints, tiredness or sleep disorders.  In addition, hypoglycaemia may occur during use. Typical symptoms: cold sweat, cool pale skin, headaches, rapid heartbeat, nausea or weakness. To prevent such symptoms, you should always have a glucose with you and take it at the first symptoms. An occasional side effect is pancreatitis (symptoms include pain or hardening of the upper abdomen, nausea and fever). In this case, a Doctor should be consulted immediately. Our Doctors are there for you in case of side effects or uncertainties. Please also inform your Family Doctor as soon as you start using the medication.","Vielen Dank für Deine Angaben!  Bitte bestätige, dass:  - Du nach dem Check-out ein Ganzkörperbild von Dir hochlädst zur finalen ärztlichen Bewertung.  - Du bereits über eine Kombination aus Bewegung, Ernährung und Verhaltensänderung versuchst hast, gegen Dein Übergewicht anzuarbeiten.  - Du alle Fragen wahrheitsgemäß beantwortest hast. Für aus falschen Angaben resultierende Gesundheitsfolgen übernehmen wir keine Haftung. INFOBOX: Ist diese Behandlung sicher? Der eingesetzte Wirkstoff Tirzepatid wurde in Studien untersucht und in dessen Wirksamkeit belegt. Das Medikament ist grundsätzlich gut verträglich.  Wie bei jedem Medikament kann es jedoch auch hier zu Nebenwirkungen kommen, darunter (anfängliche) Magen-Darm-Beschwerden, Müdigkeit oder Schlafstörungen.  Darüber hinaus kann es während der Anwendung zu einer Unterzuckerung kommen. Typische Symptome: kalter Schweiß, kühle blasse Haut, Kopfschmerzen, schneller Herzschlag, Übelkeit oder Schwäche.   Um solche Symptome vorzubeugen solltest Du stets ein Traubenzucker bei dir haben und bei ersten Symptomen einnehmen.   Eine gelegentliche Nebenwirkung ist eine Bauchspeicheldrüsenentzündung (Symptome sind Schmerzen oder Verhärtung des Oberbauches, Übelkeit und Fieber). In diesem Fall sollte sofort ein Arzt aufgesucht werden.   Bei Nebenwirkungen oder Unsicherheiten sind unsere Ärzt:innen für Dich da. Bitte informiere zusätzlich Deine/n HausarztIn, sobald Du das Medikament anwendest.",TREATMENT_CONFIRMATION,confirmation,high,106,54382,3,39
54635,What other pre-existing conditions do you suffer from or what other prescription medication are you taking?,An welchen weiteren Vorerkrankungen leidest Du oder welche weitere verschreibungspflichtige Medikamente nimmst Du ein?,MEDICAL_CONDITIONS,free_text,high,91,54141,30,26
54805,What are your current blood pressure values?,Wie sind Deine aktuellen Blutdruckwerte?,BLOOD_PRESSURE_CHECK,predefined,high,101,54359,16,20
54807,Are you taking any new prescription medication since your last prescription (except medication for erectile dysfunction)?,Nimmst Du seit Deiner letzten Verschreibung neue verschreibungspflichtige Medikamente ein (außer Medikamente gegen Erektionsstörungen)?,MEDICATION_HISTORY,predefined,high,107,54807,9,20
55148,Do you regularly have difficulty getting or maintaining an erection?,Hast Du regelmäßig Schwierigkeiten eine Erektion zu bekommen oder zu halten?,SYMPTOM_ASSESSMENT,predefined,high,6,8795,95,2
55150,Have you had difficulties with erections for more than a year?,Hast Du seit mehr als einem Jahr Schwierigkeiten mit der Erektion?,SYMPTOM_DURATION,predefined,high,7,8797,97,2
55151,How often have you achieved an erection sufficient for penetration and sexual intercourse?,Wie oft hast Du eine für die Penetration und Ausübung des Geschlechtakts ausreichende Erektion erreicht?,TREATMENT_EFFECTIVENESS,predefined,high,8,8798,97,2
55152,How satisfied are you with your sex life even without medication (e.g. Viagra)?,Wie zufrieden bist Du mit Deine Sexualleben auch ohne Unterstützung eines Medikaments (z. B. Viagra)?,TREATMENT_EFFECTIVENESS,predefined,high,9,8799,97,2
55153,"Are your erections sometimes fine? E.g. when waking in the morning, during masturbation or in some erotic situations.","Hast Du manchmal keine Probleme mit der Erektion? Beispielsweise beim morgendlichen Erwachen, beim Masturbieren oder beim Geschlechtsverkehr?",SYMPTOM_ASSESSMENT,predefined,high,35,17398,29,2
55154,"You should have done a blood pressure test within the last year to answer the following questions. It is best to have your blood pressure measured regularly by Doctors, Nurses or Pharmacists.","Du solltest innerhalb des letzten Jahres einen Blutdrucktest gemacht haben um die folgenden Fragen zu beantworten. Am besten lässt Du regelmäßig Deinen Blutdruck durch Ärzte, Krankenpflegepersonal oder Apotheker messen.",BLOOD_PRESSURE_CHECK,predefined,high,11,8801,95,2
