question_id,answer_id,answer_de,answer_en,row_count
189552,275587,"Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.",I did not have severe side effects due to which I discontinued treatment.,2
189555,275588,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,2
189555,275589,Sport,Exercise,1
189555,275590,Ernährungsberatung,Nutritional counselling,2
189555,275595,Anderes,Other,1
189557,275598,Mehrmals pro Woche,Several times a week,1
189557,275599,Einmal pro Woche,Once a week,2
189558,275603,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,3
189559,275611,Keine der genannten,None of the above,3
189562,275619,Keine der genannten,None of the above,3
189564,275625,Keine der genannten,None of the above,3
189567,275626,Ja,Yes,1
189567,275627,Nein,No,2
189569,275633,Keine der genannten,None of the above,3
189573,275634,Ich verstehe und bestätige.,I understand and confirm.,3
189729,275794,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,1
189731,275797,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,       I lost less than 4% body weight in 3 months with it",1
189732,275803,Nichts davon,None of the above,1
189735,275805,Nein,No,1
189743,275822,0.5 mg Semaglutid,0.5 mg Semaglutide,1
189744,275826,Ja!,Yes!,1
189753,275828,Ich wende das Medikament lückenlos an.,I use the medication without any gaps.,1
189754,275831,Ich fühle mich aktiver/fitter,I feel more active/fitter,1
189754,275832,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,1
189754,275833,Ich fühle mich selbstbewusster,I feel more confident,1
189754,275834,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,1
189758,275837,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),1
189758,275838,Sport,Exercise,1
189765,275850,keine Nebenwirkungen,No side effects,1
189767,275864,Keine Nebenwirkungen,No side effects,1
189770,275869,Ich verstehe und bestätige,I understand and confirm,1
189841,275878,Nein,"No""",1
189843,275880,Nein,"No""",1
189848,275895,Normal - Zwischen 90/60 - 140/90,Normal 90/60 - 140/90,1
189849,275897,Nein,No,1
189851,275902,Mehr als 5 Jahre,More than 5 years,1
189852,275905,Nein,No,1
189855,275907,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,1
189855,275909,Ernährungsberatung,Nutritional counselling,1
189855,275912,Abnehm-App,Weight loss app,1
189865,275915,Ich verstehe und bestätige.,I understand and confirm.,1
189891,275919,Keine der genannten,"None of the above"".",1
189897,275921,Keine der genannten,None of the above,1
189899,275925,Keine der genannten,None of the above,1
189901,303933,Keine der genannten,None of the above,1
189903,275941,Keine der genannten,None of the above,1
189906,275946,Foto sofort hochladen,Upload photo immediately,1
189932,275960,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,5
189932,275961,Hoch - Über 140/90,Hoch - Über 140/90,1
189934,275962,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,             I lost more than 4% body weight in 3 months with it",3
189934,275963,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,       I lost less than 4% body weight in 3 months with it",2
189934,275964,Nein,No,1
189935,275969,Nichts davon,None of the above,5
189938,275971,Nein,No,6
189946,275987,0.25 mg Semaglutid,0.25 mg Semaglutide,2
189946,275989,1 mg Semaglutid,1 mg Semaglutide,1
189946,275991,2.4 mg Semaglutid,2.4 mg Semaglutid,3
189947,275992,Ja!,Yes!,6
189956,275994,Ich wende das Medikament lückenlos an.,I use the medication without any gaps.,3
189956,275996,Ich habe eine Einnahmepause von über 2 Wochen,I have a break in taking the medication of more than 2 Weeks.,3
189957,275997,Ich fühle mich aktiver/fitter,I feel more active/fitter,6
189957,275998,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,4
189957,275999,Ich fühle mich selbstbewusster,I feel more confident,4
189957,276000,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,4
189958,276002,Ich verstehe und bestätige,I understand and confirm,3
189961,276003,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),3
189961,276004,Sport,Exercise,6
189968,276016,keine Nebenwirkungen,No side effects,6
189970,276030,Keine Nebenwirkungen,No side effects,6
189973,276035,Ich verstehe und bestätige,I understand and confirm,6
190044,276044,Nein,"No""",6
190046,276046,Nein,"No""",6
190052,276058,Mehr als 5 Jahre,More than 5 years,2
190054,276061,"Ja, ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost less than 4% body weight in 3 months with it",1
190054,276062,Nein,No,1
190055,276067,"Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.",I did not have severe side effects due to which I discontinued treatment.,1
190058,276068,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,2
190058,276069,Sport,Exercise,2
190058,276070,Ernährungsberatung,Nutritional counselling,1
190060,276078,Mehrmals pro Woche,Several times a week,1
190060,276079,Einmal pro Woche,Once a week,1
190061,276083,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,2
190062,276091,Keine der genannten,None of the above,2
190065,276099,Keine der genannten,None of the above,2
190067,276105,Keine der genannten,None of the above,2
190070,276107,Nein,No,2
190072,276113,Keine der genannten,None of the above,2
190078,276116,Ich verstehe und bestätige.,I understand and confirm.,2
190666,276763,Selten,Rarely,1
190667,276766,Normal - Zwischen 90/60 - 140/90,Normal 90/60 - 140/90,1
190668,276768,Nein,No,1
190670,276773,Mehr als 5 Jahre,More than 5 years,1
190671,276775,Ja,Yes,1
190674,276780,Ernährungsberatung,Nutritional counselling,1
190710,276790,Keine der genannten,"None of the above"".",1
190716,276792,Keine der genannten,None of the above,1
190718,276796,Keine der genannten,None of the above,1
190720,276809,Keiner der genannten,None of the above,1
190722,276812,Keine der genannten,None of the above,1
190725,276818,Später hochladen,Upload photo later,1
190730,276820,Ich verstehe und bestätige.,I understand and confirm.,1
190744,276821,Prädiabetes,Prediabetes,1
190873,276930,Seit der Kindheit oder Jugend,Since childhood or adolescence,2
190874,276931,"Ja, ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost more than 4% body weight in 3 months with it",1
190874,276932,"Ja, ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,    I lost less than 4% body weight in 3 months with it",1
190875,276938,"Ich hatte keine schweren Nebenwirkungen, aufgrund derer ich die Behandlung abgebrochen habe.",I did not have severe side effects due to which I discontinued treatment.,2
190878,276939,Diät - eigene Diät oder ein Programm,Diet - own diet or a program,2
190878,276940,Sport,Exercise,2
190878,276941,Ernährungsberatung,Nutritional counselling,1
190878,276944,Abnehm-App,Weight loss app,2
190880,276949,Mehrmals pro Woche,Several times a week,2
190881,276954,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,2
190882,276962,Keine der genannten,None of the above,2
190885,276970,Keine der genannten,None of the above,2
190887,276976,Keine der genannten,None of the above,2
190890,276978,Nein,No,2
190892,276984,Keine der genannten,None of the above,2
190896,276985,Ich verstehe und bestätige.,I understand and confirm.,2
200621,294133,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,5
200623,294135,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,             I lost more than 4% body weight in 3 months with it",2
200623,294136,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,       I lost less than 4% body weight in 3 months with it",3
200624,294142,Nichts davon,None of the above,5
200627,294144,Nein,No,5
200635,294161,0.5 mg Semaglutid,0.5 mg Semaglutide,2
200635,294162,1 mg Semaglutid,1 mg Semaglutide,2
200635,294164,2.4 mg Semaglutid,2.4 mg Semaglutid,1
200636,294165,Ja!,Yes!,3
200636,294166,"Nein, ich möchte auf meiner aktuellen Dosis bleiben","No,     I would like to stay on my current dose",2
200645,294167,Ich wende das Medikament lückenlos an.,I use the medication without any gaps.,4
200645,294168,Ich habe eine Einnahmepause von unter 2 Wochen.,I have a break in taking the medication of less than 2 weeks.,1
200646,294170,Ich fühle mich aktiver/fitter,I feel more active/fitter,3
200646,294171,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,2
200646,294172,Ich fühle mich selbstbewusster,I feel more confident,4
200646,294173,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,2
200646,294174,Ich spüre keine Veränderung,I don't feel any change,1
200650,294176,Diät - (eigene Diät oder ein Programm),Diet - (your own diet or a programme),3
200650,294177,Sport,Exercise,4
200650,294183,Andere,Other,1
200657,294189,keine Nebenwirkungen,No side effects,5
200659,294195,Gelegentliche Übelkeit oder Erbrechen (z. B. nur kurzzeitig nach Injektion),Occasional nausea or vomiting (e.g. only for a short time after injection),1
200659,294203,Keine Nebenwirkungen,No side effects,4
200660,294204,Ich vestehe und bestätige.,I understand and confirm.,1
200662,294208,Ich verstehe und bestätige,I understand and confirm,5
200732,294215,Ich verstehe und bestätige,I understand and confirm,1
200733,294217,Nein,"No""",5
200735,294219,Nein,"No""",5
203292,297820,Keine der genannten Nebenwirkungen,None of the listed side effects,1
203293,297821,Ja,Yes,1
203295,297826,Seit der Kindheit oder Jugend,Since childhood or adolescence,1
203296,297828,Nein,No,1
203298,297830,Sport,Exercise,1
203308,297838,Ich verstehe und bestätige.,I understand and confirm.,1
203327,297840,Normal - Zwischen 90/60 - 140/90,Normal - Between 90/60 - 140/90,1
203340,297845,Keines davon,None of these,1
203342,297852,Keine der genannten,None of the above,1
203344,297860,Keine der genannten,None of the above,1
203346,297865,Keine der genannten,None of the above,1
206389,301610,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,3
206391,301612,"Ja,   ich habe damit mehr als 4% Körpergewicht in 3 Monaten verloren","Yes,             I lost more than 4% body weight in 3 months with it",1
206391,301613,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,       I lost less than 4% body weight in 3 months with it",1
206391,301614,Nein,No,1
206392,301619,Nichts davon,None of the above,2
206395,301621,Nein,No,3
206403,301637,0.25 mg Semaglutid,0.25 mg Semaglutide,1
206403,301638,0.5 mg Semaglutid,0.5 mg Semaglutide,1
206403,301641,2.4 mg Semaglutid,2.4 mg Semaglutid,1
206404,301642,Ja!,Yes!,3
206413,301644,Ich wende das Medikament lückenlos an.,I use the medication without any gaps.,2
206413,301646,Ich habe eine Einnahmepause von über 2 Wochen,I have a break in taking the medication of more than 2 Weeks.,1
206414,301647,Ich fühle mich aktiver/fitter,I feel more active/fitter,1
206414,301648,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,2
206414,301649,Ich fühle mich selbstbewusster,I feel more confident,1
206414,301650,"Ich fühle mich motivierter,   gesund zu leben",I feel more motivated to live healthy,1
206414,301651,Ich spüre keine Veränderung,I don't feel any change,1
206415,301652,Ich verstehe und bestätige,I understand and confirm,1
206418,301654,Sport,Exercise,1
206418,301656,Ernährungsberatung,Nutritional counselling,1
206418,301658,App zur Gewichtsabnahme,App for weight loss,1
206418,301659,Krankenhausaufenthalt oder Reha,Hospitalisation or rehab,1
206418,301660,Andere,Other,1
206425,301666,keine Nebenwirkungen,No side effects,3
206427,301680,Keine Nebenwirkungen,No side effects,3
206428,301681,Ich vestehe und bestätige.,I understand and confirm.,1
206430,301685,Ich verstehe und bestätige,I understand and confirm,3
206501,301694,Nein,"No""",3
206503,301696,Nein,"No""",3
208708,304761,Normal - Zwischen 90/60 - 140/90,Normal - Zwischen 90/60 - 140/90,1
208710,304764,"Ja,   ich habe damit weniger als 4% Körpergewicht in 3 Monaten verloren","Yes,       I lost less than 4% body weight in 3 months with it",1
208711,304770,Nichts davon,None of the above,1
208714,304772,Nein,No,1
208722,304790,1 mg Semaglutid,1 mg Semaglutide,1
208723,304793,Ja!,Yes!,1
208732,304795,Ich wende das Medikament lückenlos an.,I use the medication without any gaps.,1
208733,304798,Ich fühle mich aktiver/fitter,I feel more active/fitter,1
208733,304799,Ich fühle mich wohler in meinem Körper,I feel more comfortable in my body,1
208737,304805,Sport,Exercise,1
208744,304817,keine Nebenwirkungen,No side effects,1
208746,304831,Keine Nebenwirkungen,No side effects,1
208749,304836,Ich verstehe und bestätige,I understand and confirm,1
208820,304845,Nein,"No""",1
208822,304847,Nein,"No""",1
